Bx(nT),By(nT),Bz(nT),Sampling frequency (Hz)
8679.32,2728.33,57745.72,
8674.94,2725.77,57743.73,
8675.83,2726.57,57744.59,
8672.57,2723.13,57741.17,
8671.62,2722.34,57740.55,
8672.41,2721.51,57739.22,
8669.53,2722.24,57740.66,
8673.45,2726.88,57744.63,
8680.93,2734.81,57751.47,
8674.74,2727.98,57745.01,
8675.75,2729.49,57746.14,
8672.4,2725.85,57742.88,
8674.08,2727.74,57744.38,
8673.59,2726.5,57742.88,
8670.06,2724.93,57741.67,
8670.06,2725.6,57742.23,
8672.18,2726.92,57743.24,
8675.45,2732.16,57747.96,
8673.42,2729.72,57745.65,
8674.12,2729.89,57745.53,
8675.24,2733.04,57748.76,
8671.39,2727.94,57743.62,
8672.14,2728.68,57744.21,
8677.08,2734.71,57749.81,
8672.68,2729.59,57744.82,
8669.74,2726.84,57742.26,
8673.2,2730.86,57745.56,
8673.06,2729.74,57744.14,
8670.2,2726.52,57740.75,
8669.87,2728.35,57742.75,
8677.4,2735.97,57749.01,
8670.48,2728.71,57742.43,
8676.94,2735.87,57748.55,
8670.39,2729.8,57743.09,
8671.6,2730.6,57743.42,
8669.03,2728.36,57741.25,
8671.57,2731.41,57743.53,
8670.41,2730.42,57742.16,
8671.79,2733.07,57744.45,
8675.53,2735.88,57746.26,
8669.49,2729.81,57740.75,
8673.78,2734.01,57744.22,
8670.42,2730.36,57740.51,
8672.71,2735.02,57745.16,
8669.07,2730.27,57740.62,
8672.73,2734.63,57744.89,
8672.3,2734.11,57744.45,
8670.58,2732.89,57743.54,
8669.36,2729.89,57740.55,
8667.89,2728.53,57739.25,
8668.86,2729.35,57739.76,
8670.84,2731.07,57741.1,
8669.5,2731.74,57741.63,
8666.17,2729.58,57739.53,
8672.37,2737.45,57746.21,
8664.29,2730.57,57739.84,
8665.67,2732.02,57740.76,
8668.89,2736.62,57744.52,
8665.6,2732.94,57741.2,
8666.48,2733.58,57741.09,
8664.35,2732.68,57740.29,
8667.01,2736.65,57743.86,
8664.25,2732.52,57739.59,
8665.54,2733.66,57740.57,
8665.96,2734.57,57741.32,
8667.01,2736.68,57743.43,
8668.36,2737.04,57743.43,
8666.08,2734.04,57740.51,
8666.43,2736.2,57742.73,
8660.44,2730.17,57737.36,
8663.39,2734.36,57741.28,
8662.15,2732.78,57739.61,
8664.01,2734.04,57740.45,
8661.49,2730.84,57737.33,
8660.5,2729.82,57736.46,
8663.62,2734.41,57740.6,
8669.15,2739.42,57744.66,
8666.49,2737.57,57742.77,
8663.85,2734.83,57740.15,
8661.71,2731.57,57736.46,
8662.61,2733.76,57738.52,
8671.42,2744.48,57748.34,
8661.75,2733.21,57737.57,
8664.69,2737.07,57741.27,
8663.53,2736.41,57740.49,
8664.88,2737.56,57741.31,
8663.95,2737.52,57741.13,
8664.57,2736.13,57739.22,
8662.16,2736.65,57740.18,
8669.31,2742.83,57745.28,
8665.27,2737.74,57740.16,
8665.48,2738.71,57740.92,
8665.45,2739.94,57741.75,
8659.32,2732.83,57734.91,
8666.35,2741,57741.94,
8664.49,2740.06,57741.08,
8665.11,2741.28,57741.76,
8663.38,2738.72,57738.73,
8659.72,2734.7,57734.95,
8659.78,2735.56,57735.48,
8664.82,2742.88,57742.41,
8663.46,2740.58,57739.56,
8660.45,2740.35,57739.73,
8658.77,2737.15,57736.16,
8662.31,2741.09,57739.85,
8658.04,2736.85,57735.74,
8660.83,2741.67,57740.65,
8661.84,2740.94,57739.02,
8657.17,2737.29,57736.13,
8659.02,2738.72,57737.24,
8662.02,2741.86,57739.9,
8658.88,2740.87,57739.17,
8660.36,2742.27,57740.16,
8656.08,2737.78,57735.92,
8657.19,2739.21,57737.09,
8657.24,2739.21,57736.96,
8660.71,2743.98,57741.46,
8663.13,2748.27,57745.62,
8653.77,2737.91,57736.3,
8662.38,2747.4,57745.07,
8652.52,2735.09,57733.95,
8658.22,2743.16,57741.86,
8658.41,2742.48,57741.17,
8655.62,2739.39,57738.75,
8651.87,2735.34,57735.23,
8657.68,2742.7,57742.58,
8656.74,2740.43,57739.88,
8658.46,2743.32,57743.3,
8661.06,2746.92,57747.05,
8655.06,2739.84,57740.44,
8658.93,2743.48,57743.91,
8655.95,2739.92,57740.69,
8656.88,2739.64,57740.41,
8661.18,2745.25,57745.85,
8653.3,2738.3,57740.13,
8656.6,2739.85,57741.19,
8658.16,2742.24,57743.75,
8661.08,2745.17,57746.35,
8659.31,2743.62,57745.01,
8653.34,2735.95,57737.92,
8658.01,2743.24,57745.26,
8657.87,2742.82,57744.89,
8654.4,2739.18,57741.64,
8661.31,2747.12,57748.92,
8652.76,2736.72,57738.98,
8656,2740.66,57742.86,
8659.09,2743.99,57745.66,
8659.77,2744.06,57745.88,
8661.68,2746.35,57747.78,
8658.57,2743.34,57745.13,
8655.29,2740.87,57743.03,
8655.46,2740.26,57742.3,
8655.33,2738.25,57740.03,
8658.62,2743.28,57744.95,
8656.13,2740.14,57741.94,
8658.01,2742.28,57743.93,
8655.03,2740.56,57742.73,
8656.34,2742.11,57744.24,
8661.2,2746.94,57748.52,
8661.17,2745.36,57746.54,
8659.85,2743.73,57745.2,
8660.72,2745.43,57747.06,
8660.97,2744.56,57745.89,
8657.45,2740.57,57742.34,
8659.83,2744.48,57746.13,
8657.42,2739.89,57741.79,
8661.85,2744.47,57745.73,
8661.53,2742.25,57743.26,
8661.35,2744.4,57745.77,
8662.87,2744.54,57745.52,
8662.78,2744.47,57745.5,
8661.34,2744.43,57745.75,
8662.54,2744.68,57745.49,
8663.35,2745.07,57745.64,
8659.75,2740.17,57740.52,
8667.54,2749.35,57748.77,
8664.77,2745.85,57745.23,
8662.32,2743.27,57742.52,
8661.45,2742.39,57741.46,
8660.5,2744.09,57743.32,
8664.02,2747.07,57745.34,
8661.84,2743.6,57741.48,
8658.92,2740.49,57738.36,
8658.78,2741.08,57738.94,
8659.67,2741.38,57738.7,
8663.8,2747.95,57744.62,
8666.18,2749.64,57745.85,
8663.52,2747.25,57743.54,
8663.47,2745.79,57741.79,
8660.05,2743.11,57739.25,
8662.19,2745.43,57741.25,
8661.09,2743.81,57739.41,
8667.88,2751.74,57746.58,
8662.7,2745.25,57740.25,
8658.99,2740.39,57735.53,
8663.93,2746.74,57741.44,
8667.33,2751.64,57746,
8660.33,2743.69,57738.47,
8660.57,2743.48,57738.05,
8659.02,2741.46,57736.04,
8659.39,2742.7,57737.11,
8659.12,2743.35,57737.78,
8661.04,2744.61,57738.7,
8664.58,2748.39,57741.73,
8663.94,2748.84,57742.36,
8666.17,2750.81,57743.79,
8659.09,2743.74,57736.94,
8656.82,2740.6,57734.08,
8661.92,2745.39,57737.96,
8664.18,2749.14,57741.28,
8662.7,2747.69,57739.55,
8662.39,2747.04,57738.54,
8661.62,2745.34,57736.18,
8663.38,2750.06,57741.16,
8663.15,2749.74,57740.38,
8662.25,2750.62,57741.38,
8665.8,2751.73,57741.5,
8665.32,2752.67,57742.27,
8662.27,2750.74,57740.44,
8663.43,2750.31,57739.3,
8655.93,2742.42,57731.99,
8661.81,2749.44,57738.55,
8666.16,2754,57742.33,
8662.51,2748.92,57737.19,
8659.05,2747.75,57736.5,
8667.78,2758.27,57746.28,
8665.24,2754.43,57742.11,
8660.89,2749.78,57737.84,
8665.49,2756.32,57744.09,
8665.14,2756.9,57744.55,
8664.28,2754.38,57741.68,
8663.71,2751.51,57738.57,
8666.3,2754.27,57741.18,
8658.19,2745.7,57733.28,
8658.28,2746.61,57734.86,
8664.01,2753.31,57741.16,
8663.28,2752.4,57740.22,
8662.35,2751.02,57739.2,
8668.13,2757.2,57744.78,
8664.41,2752.75,57740.74,
8664.62,2752.91,57740.9,
8663.04,2750.78,57738.76,
8667.48,2755.33,57742.94,
8665.31,2753.42,57741.23,
8663.06,2749.93,57738.07,
8663.59,2750.58,57738.74,
8664.99,2753.17,57741.62,
8666.02,2753.72,57742.14,
8663.27,2749.42,57738.02,
8663.65,2749.1,57737.69,
8667.35,2753.25,57742.04,
8671.01,2757.85,57746.29,
8668.18,2754.46,57743.41,
8663.73,2748.63,57738.13,
8665.42,2749.6,57739.35,
8670.93,2755.24,57744.57,
8667.59,2753.49,57743.6,
8664.74,2748.1,57738.49,
8671.99,2755.98,57745.95,
8672.44,2756.33,57746.12,
8667.76,2750.76,57741.48,
8667.16,2749.38,57740.02,
8668.28,2752.13,57742.95,
8669.2,2754.58,57745.79,
8664.37,2747.58,57738.8,
8671.34,2755.29,57746.37,
8672.03,2756.37,57747.27,
8669.33,2753.06,57744.04,
8662.28,2744.61,57736.36,
8672.03,2755.86,57747.15,
8670.49,2754.49,57745.66,
8667.43,2750.04,57741.55,
8667.34,2748.09,57739.53,
8669.94,2749.7,57740.99,
8664.07,2742.72,57734.74,
8666.82,2746.06,57738.25,
8666.74,2743.87,57735.92,
8672.88,2749.83,57741.62,
8672.56,2750.13,57742.37,
8677.12,2753.67,57745.51,
8674.08,2749.13,57741.78,
8672.68,2746.4,57739.3,
8672.73,2744.63,57737.82,
8672.67,2744.97,57738.66,
8677.17,2749.57,57743.09,
8674.23,2746.23,57740.07,
8673.54,2745.07,57739.18,
8677.75,2748.34,57741.89,
8672.74,2743.95,57738.45,
8672.96,2742.77,57737.21,
8679.38,2747.92,57741.76,
8678.29,2746.94,57741.03,
8674.47,2741.91,57736.4,
8678.62,2745.59,57739.75,
8677.14,2745.35,57739.58,
8675.63,2742.11,57736.62,
8676.14,2742.65,57737.36,
8677.29,2743.66,57738.51,
8681.07,2747.29,57741.64,
8680.98,2746.27,57740.57,
8678.78,2744.22,57739.29,
8678.91,2744.24,57738.92,
8682.17,2746.46,57740.95,
8681.71,2746.65,57741.16,
8681.82,2746.54,57741.05,
8682.65,2746.25,57740.39,
8681.59,2745.35,57739.54,
8678.77,2744.88,57739.54,
8676.39,2741.26,57736.04,
8677.93,2742.71,57737.15,
8678.66,2743.3,57737.67,
8682.31,2748.43,57742.12,
8676.92,2742.74,57737.02,
8680.28,2746.53,57740.5,
8675.1,2739.41,57733.61,
8683.37,2749.79,57743.31,
8682.29,2749.31,57742.68,
8676.88,2744.26,57738.24,
8679.39,2746.52,57740.21,
8676.99,2744.67,57738.4,
8676.11,2744.33,57738.08,
8671.05,2737.83,57731.79,
8678.06,2747.33,57740.86,
8676.52,2744.92,57738.21,
8677.37,2745.09,57738.08,
8671.03,2739.95,57733.63,
8673.35,2742.33,57735.71,
8677.23,2745.03,57737.75,
8678.26,2748.13,57740.68,
8674.82,2744.88,57737.71,
8679.9,2748.75,57740.44,
8681.51,2753.67,57745.49,
8679.83,2749.29,57740.36,
8675.32,2745.22,57736.81,
8676.67,2747.47,57738.56,
8674.66,2745.35,57736.41,
8674.95,2745.58,57735.92,
8669.81,2742.19,57733.11,
8673.53,2745.35,57735.06,
8678.8,2751.02,57739.78,
8673.16,2745.46,57734.14,
8674.9,2747.51,57735.48,
8672.33,2745.34,57732.86,
8674.36,2746.73,57733.24,
8673,2747.56,57733.87,
8673.6,2748.18,57733.98,
8673.04,2747.8,57732.74,
8670.22,2746.14,57730.84,
8669.92,2746.65,57731.05,
8671.03,2747.94,57731.68,
8672.65,2750.02,57732.8,
8674.48,2750.19,57732.09,
8669.14,2747.33,57729.54,
8671.95,2748.17,57729.21,
8671.75,2750.25,57731.05,
8670.46,2747.74,57727.73,
8672.2,2751.04,57730.51,
8674.29,2754.62,57733.54,
8677.08,2756.62,57734.48,
8673.26,2752.39,57730.19,
8670.08,2749.43,57726.7,
8673.08,2753.17,57729.91,
8677.25,2758.3,57734.35,
8676.3,2756.64,57732.29,
8677.85,2757.59,57732.49,
8677.31,2758.4,57733.26,
8673.9,2754.75,57729.4,
8676.38,2758.01,57732.2,
8679.23,2759.72,57732.91,
8677.62,2758.7,57731.82,
8677.96,2760.49,57733.39,
8676.25,2755.68,57728.13,
8678.99,2759.88,57731.89,
8674.48,2755.2,57727.52,
8679.5,2760.6,57732.17,
8678.38,2758.5,57729.89,
8678.43,2759.57,57730.95,
8680.85,2761.17,57732.01,
8677.18,2758.12,57729.36,
8679.72,2759.61,57730.52,
8678.67,2758.7,57729.39,
8682.81,2762.35,57732.49,
8682.11,2761.89,57731.94,
8684.22,2765.3,57735.18,
8680.29,2760.25,57730.36,
8684.97,2764.91,57734.43,
8679.16,2757.84,57727.77,
8678.48,2755.05,57724.65,
8682.19,2760.92,57730.48,
8681.64,2758.27,57727.44,
8686.66,2763.73,57732.64,
8683.02,2760.58,57729.95,
8687.79,2764.98,57733.95,
8687.82,2765.69,57734.77,
8678.25,2753.67,57723.49,
8685.08,2762.29,57731.81,
8683.66,2759.14,57728.45,
8680.27,2753.93,57723.52,
8688.64,2764.6,57734.02,
8690.79,2764.5,57733.21,
8686.56,2759.49,57728.57,
8683.9,2757.32,57727.05,
8686.94,2760.94,57730.42,
8680.99,2753.16,57723.35,
8684.82,2757.04,57727.21,
8686.41,2758.38,57728.61,
8688.89,2760.72,57730.93,
8685.22,2755.81,57726.5,
8686.53,2758.77,57729.8,
8686.87,2758.31,57729.71,
8691.88,2762.18,57732.58,
8685.21,2756.26,57727.75,
8684.29,2753.74,57725.55,
8687.55,2756.65,57727.95,
8688.89,2758.38,57729.68,
8682.81,2748.72,57720.35,
8689.08,2756.47,57727.75,
8688.9,2758.77,57730.63,
8684.21,2750.28,57722.11,
8686.02,2753.02,57724.91,
8685.35,2752.57,57724.62,
8688.31,2755.02,57726.66,
8686.54,2750.18,57721.56,
8685.89,2750.34,57722.3,
8685.9,2751.37,57723.21,
8690.52,2753.99,57725.09,
8692.07,2755.66,57726.73,
8688.97,2753.58,57725.33,
8687.21,2752.55,57724.68,
8687.91,2752.04,57723.74,
8692.1,2755.75,57727.09,
8688.66,2751.28,57722.98,
8688.62,2753.42,57725.33,
8689.91,2753.52,57725.25,
8692.13,2755.82,57727.24,
8695.14,2758.03,57728.95,
8687.52,2750.67,57722.61,
8693.35,2755.72,57727.16,
8687.72,2749.28,57721.25,
8690.36,2751.73,57723.64,
8688.88,2750.11,57722.25,
8692.59,2753.01,57725.21,
8693.57,2754.4,57726.44,
8691.84,2750.94,57723.32,
8696.76,2755.17,57727.43,
8690.38,2749.06,57722.21,
8692.52,2750.84,57724.01,
8691.29,2747.35,57720.39,
8691.81,2750.04,57724.03,
8696.08,2751.5,57724.59,
8692.8,2748.26,57721.75,
8691.86,2746.01,57719.44,
8693.97,2747.75,57721.03,
8698.69,2753.63,57726.86,
8694.42,2748.54,57722.14,
8696.91,2749.47,57722.55,
8698.68,2751.59,57724.9,
8697.92,2750.12,57723.64,
8697.95,2748.16,57721.88,
8699.64,2750.3,57724.24,
8697.23,2745.74,57720.02,
8703.04,2752.3,57726.39,
8702.05,2749.08,57723.23,
8701.58,2749.29,57724.24,
8707.49,2756.34,57730.75,
8704.62,2750.28,57724.71,
8698.47,2742.07,57717.06,
8704.21,2747.5,57722.09,
8707.66,2752.75,57727.28,
8705.54,2749.53,57724.26,
8702.98,2745.69,57720.4,
8706.25,2747.32,57721.93,
8709.96,2752.41,57726.8,
8703.32,2745.15,57720.37,
8705.5,2746.72,57722.01,
8708.39,2748,57722.7,
8703.27,2742.52,57718.31,
8711.49,2750.85,57725.72,
8708.88,2746.66,57721.97,
8712.68,2750.83,57726.02,
8709.57,2746.98,57722.42,
8713.92,2750.64,57725.84,
8712.27,2748.52,57724.05,
8714.84,2750.91,57726.17,
8707.3,2742.01,57718.13,
8714.72,2749.09,57724.47,
8716.57,2751.33,57726.75,
8715.66,2748.36,57723.45,
8712.25,2745.26,57720.8,
8713,2746.28,57722.02,
8716.22,2749.65,57725.21,
8717.73,2751.28,57726.62,
8719.63,2753.4,57728.75,
8715.16,2748.32,57724.36,
8718.29,2749.71,57725.15,
8717.66,2748.05,57723.58,
8711.63,2742.31,57718.66,
8713.81,2744.12,57720.67,
8718.51,2748.89,57725.16,
8720.95,2751.95,57728.28,
8721.5,2751.45,57727.73,
8722.95,2751.36,57727.49,
8719.6,2747.42,57723.94,
8717.62,2743.68,57720.51,
8719.17,2745.8,57722.73,
8720.81,2747.39,57724.25,
8717.36,2742.63,57720,
8722.81,2748.42,57725.54,
8723.63,2749.04,57726.19,
8725.46,2750.42,57727.51,
8724.87,2749.05,57726.03,
8717.76,2741.46,57719.44,
8722,2746.05,57723.73,
8722.84,2747.15,57724.93,
8723.82,2748.09,57725.95,
8719.97,2744.35,57722.77,
8724.14,2747.68,57725.32,
8726.31,2750.7,57728.49,
8720.54,2745.3,57723.74,
8725.75,2751.78,57729.91,
8722.92,2746.78,57724.64,
8719.58,2744.97,57723.09,
8714.69,2738.82,57717.15,
8721.12,2745.75,57723.86,
8722.27,2748.35,57726.14,
8723.16,2749.48,57726.83,
8724.35,2750.7,57727.79,
8722.55,2749.06,57725.99,
8716.78,2742.9,57720.29,
8721.52,2749.41,57726.18,
8720.94,2748.05,57724.38,
8715.63,2742.54,57719.36,
8718.76,2747.52,57724.11,
8724.88,2754.78,57730.85,
8722.79,2751.64,57727.52,
8720.68,2748.16,57724.26,
8723.53,2751.72,57727.77,
8721.76,2749.63,57725.91,
8723.65,2749.5,57724.95,
8722.29,2748.21,57723.95,
8722.17,2747.04,57722.46,
8719.91,2746,57721.82,
8725.48,2751.16,57726.07,
8724.52,2751.28,57726.21,
8721.83,2749.06,57724.36,
8724.62,2751.27,57725.54,
8722.23,2745.96,57719.97,
8724.45,2750.79,57725.15,
8726.08,2753.93,57727.91,
8724.9,2751.49,57725.29,
8725.52,2752.38,57725.84,
8726.17,2752.82,57726.05,
8723.11,2747.14,57720.22,
8726.51,2753.47,57726.52,
8724.27,2748.82,57721.67,
8725.3,2751.27,57724.2,
8733.61,2757.7,57729.57,
8729.86,2755.01,57727.36,
8733.42,2758.68,57730.61,
8726.68,2750.99,57723.27,
8727.36,2750.04,57722.16,
8726.73,2750.09,57722.27,
8726.04,2747.53,57719.58,
8729.11,2753.08,57724.73,
8728.36,2752.64,57724.29,
8724.68,2745.89,57717.39,
8729.8,2752.56,57723.57,
8725.51,2748.15,57719.18,
8728,2751.46,57722.08,
8728.13,2750.84,57720.74,
8728.57,2752.69,57722.43,
8728.84,2752.42,57721.48,
8726.9,2751,57719.98,
8728.27,2753.61,57721.95,
8729.18,2754.14,57721.57,
8723.52,2748.5,57716.09,
8724.4,2748.14,57714.91,
8725.41,2750.53,57716.71,
8721.43,2747.27,57713.36,
8724.74,2750.63,57715.7,
8725.98,2753.05,57717.54,
8729.36,2756.76,57720.22,
8726.08,2753.41,57716.63,
8729.81,2757.29,57719.33,
8728.15,2757.45,57719.51,
8728.85,2756.42,57717.54,
8725.5,2752.58,57713.53,
8726.21,2753.44,57713.73,
8723.76,2751.74,57712.04,
8726.65,2755.56,57715.32,
8725.03,2753.56,57712.72,
8726.81,2755.09,57713.82,
8728.36,2757.36,57715.28,
8729.22,2756.2,57713.28,
8728.79,2756.8,57713.26,
8728.14,2756.27,57712.25,
8725.28,2751.96,57707.83,
8732.94,2760.88,57715.48,
8732.34,2761.28,57715.39,
8729.93,2756.55,57709.94,
8727.27,2753.67,57706.7,
8726.34,2752.36,57704.85,
8731.37,2757.99,57709.58,
8727.61,2755.18,57706.54,
8731.84,2759.32,57709.7,
8729.33,2756.25,57706.25,
8730.64,2757.32,57706.64,
8731.94,2758.24,57706.88,
8731.43,2759.12,57707.43,
8730.73,2758.02,57705.97,
8730.25,2756.84,57704.29,
8734.41,2761.87,57708.65,
8732.29,2758.8,57704.93,
8733.66,2759.6,57705.25,
8731.17,2758.33,57704,
8734.65,2761,57705.48,
8733.12,2758.33,57702.39,
8733.28,2758.31,57702.02,
8733.18,2759.08,57702.27,
8736.19,2762.79,57705.32,
8739.51,2767.49,57709.24,
8736.02,2760.79,57701.95,
8737.13,2764.2,57705.04,
8735.72,2762.17,57702.62,
8737.39,2764.08,57703.74,
8738.43,2764.37,57703.14,
8735.44,2761.41,57699.81,
8734.29,2759.12,57696.94,
8737.98,2763.89,57701.05,
8737.15,2762.65,57699.3,
8745.79,2772.89,57708.53,
8739.55,2765.03,57700.51,
8738.23,2762.86,57697.95,
8742.55,2770.51,57705.11,
8742.21,2768.87,57702.76,
8739.44,2765.61,57699.36,
8742.69,2769.04,57702.06,
8736.82,2761.53,57694.61,
8744,2770.16,57702.31,
8747.09,2773.64,57704.65,
8744.36,2769.29,57700.05,
8744.49,2770.11,57700.5,
8739.13,2763.29,57693.99,
8739.76,2765.93,57696.23,
8741.92,2767.76,57697.43,
8745.3,2771.27,57699.89,
8744.95,2770.93,57699.4,
8743.51,2769.71,57698.27,
8743.44,2769.58,57697.61,
8747.27,2773.94,57701.7,
8741.3,2768.09,57695.83,
8742.17,2767.68,57695.25,
8743.13,2769.51,57696.84,
8743.73,2769.67,57696.64,
8746.4,2772.21,57698.75,
8746.44,2773.46,57700.12,
8745.39,2771.15,57697.55,
8746.1,2772,57697.97,
8741.88,2769.9,57696.34,
8739.93,2766.6,57692.91,
8744.46,2770.72,57696.22,
8745.12,2771.72,57696.86,
8748.82,2775.42,57699.92,
8745.45,2772.66,57697.22,
8745.61,2773,57697.11,
8744.67,2773.06,57697.06,
8743.56,2772.43,57696.09,
8746.41,2774.88,57697.54,
8739.02,2767.96,57691.04,
8743.39,2772.63,57694.88,
8741.94,2771.58,57693.8,
8741.92,2772.77,57694.52,
8737.75,2768.57,57690.48,
8740.37,2770.93,57692.32,
8740.41,2771.45,57692.54,
8744.77,2776.01,57696.29,
8746.81,2780.76,57700.89,
8745.65,2780.14,57699.96,
8741.9,2776.11,57696.27,
8748.58,2783.21,57702.08,
8740.53,2774.11,57693.68,
8740.04,2774.25,57693.7,
8742.12,2776.5,57695.32,
8741.31,2776.94,57695.68,
8739.06,2774.39,57692.96,
8741.38,2778.3,57696.73,
8738.42,2775.05,57693.71,
8746.95,2787.05,57704.97,
8738.37,2776.21,57694.48,
8743.2,2780.98,57698.75,
8740.55,2778.01,57695.64,
8740.53,2778.83,57696.36,
8741.51,2779.61,57697.05,
8739.57,2777.89,57695.3,
8745.46,2784.02,57700.54,
8741.96,2780.97,57697.98,
8740.88,2780.18,57697.49,
8735.75,2773.27,57690.9,
8736.72,2774.44,57692.04,
8738.89,2776.06,57693.25,
8743.58,2782.17,57698.79,
8742.64,2781,57697.68,
8744.48,2783.75,57700.18,
8742.2,2781.47,57698.06,
8744.22,2784.81,57700.86,
8740.1,2780.68,57697.26,
8743.68,2782.97,57698.96,
8743.73,2782.51,57698.32,
8741.85,2781.97,57698.2,
8744.03,2783.15,57699.17,
8741.43,2782.07,57698.66,
8744.89,2784.55,57700.85,
8744.67,2782.64,57699.18,
8744.99,2783.36,57700.22,
8742.25,2779.11,57696.46,
8741.41,2776.74,57694.87,
8745.47,2783.06,57701.69,
8744.54,2780.86,57699.87,
8744.12,2778.52,57697.81,
8739.83,2774.86,57695.36,
8744.43,2779.18,57699.54,
8742.62,2777.01,57698.13,
8742,2775.52,57696.84,
8740.31,2771.91,57694.03,
8746.67,2778.81,57700.39,
8741.25,2773.77,57696.61,
8750.72,2781.79,57703.93,
8743.95,2773.02,57695.88,
8744.15,2772.74,57696.14,
8743.84,2773.16,57696.97,
8747.96,2776.99,57700.72,
8746.07,2774.74,57699.05,
8751.09,2780.51,57704.88,
8749.68,2777.15,57701.65,
8746.76,2772.95,57698.23,
8746.93,2772.19,57697.49,
8750.42,2775.38,57700.82,
8751.49,2776.68,57702.21,
8744.65,2768.11,57694.61,
8747.79,2770.88,57697.25,
8751.97,2776.47,57702.65,
8749.64,2774.18,57700.95,
8751.11,2775.55,57702.18,
8754.39,2776.99,57703.37,
8749.34,2773.35,57700.93,
8749.42,2771.64,57699.07,
8746.81,2768.55,57696.63,
8751.43,2772.88,57700.59,
8748.44,2769.28,57697.72,
8748.38,2769.81,57698.29,
8750.99,2772.13,57700.65,
8755.04,2777.1,57705.33,
8748.29,2768.91,57697.98,
8745.83,2764.08,57693.1,
8755.28,2775.23,57703.48,
8752.95,2772,57700.4,
8752.17,2771.8,57700.38,
8746.16,2764.47,57693.73,
8749.58,2768.34,57697.5,
8755.13,2774.09,57702.96,
8751.77,2770.5,57699.5,
8752.48,2770.51,57699.57,
8749.2,2767.02,57696.69,
8750.96,2767.53,57696.7,
8747.12,2762.76,57692.52,
8752.12,2768.9,57698.42,
8751.6,2768.67,57698.07,
8744.83,2759.94,57690.06,
8749.47,2765.29,57695.2,
8751.99,2766.15,57695.77,
8753.06,2768.59,57698.26,
8749.94,2765.76,57696.29,
8757.28,2771.66,57701.11,
8752.65,2765.94,57695.88,
8755.03,2769.08,57698.8,
8749.59,2762.46,57692.58,
8753.11,2765.39,57694.84,
8750.52,2762.73,57692.55,
8755.53,2768.21,57696.99,
8757.03,2770.05,57698.73,
8755.35,2768.94,57697.71,
8758.44,2771.64,57699.87,
8756.41,2769.1,57697.35,
8752.63,2764.98,57693.24,
8752.69,2763,57690.85,
8758.74,2770.92,57697.98,
8757.23,2768.78,57695.5,
8759.7,2771.73,57697.91,
8754.16,2766.09,57692.48,
8757.34,2769.4,57694.95,
8759.07,2771.75,57697.02,
8756.01,2767.4,57692.36,
8755.5,2766.56,57691.29,
8757.32,2768.77,57693.01,
8754.21,2765.7,57690.07,
8758,2770.59,57694.55,
8760.37,2773.08,57696.27,
8757.29,2769.62,57693.09,
8757.2,2767.78,57690.93,
8763.07,2773.6,57696.07,
8763.34,2774.47,57696.5,
8761.83,2771.48,57693.25,
8762.2,2773.87,57695.77,
8755.14,2764.79,57686.96,
8760.94,2771.6,57693.06,
8762.23,2771.44,57692.05,
8760.83,2771.86,57692.44,
8759.36,2770.8,57691.39,
8762.54,2772.91,57692.53,
8764.11,2774.31,57693.29,
8759.55,2770.19,57689.2,
8761.15,2771.23,57689.63,
8758.2,2769.06,57687.34,
